player,ip,h,r,er,bb,k,hr,pc_st,era
M. Lorenzen,5.1,7,4,4,0,5,2,82-54,4.63
A. Zerpa,0.2,1,0,0,0,0,0,15-7,3.57
D. Lynch,0.2,1,1,1,2,2,0,22-10,2.91
T. Clarke,0.1,0,0,0,0,1,0,5-3,3.02
S. Long,1.0,0,0,0,0,2,0,12-8,5.35
L. Avila,1.0,0,0,0,0,2,0,15-9,1.80
