player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
G. Perdomo,3,0,1,0,0,2,0,.286,.388,.437
B. Alexander,5,0,1,0,0,0,3,.243,.331,.421
C. Carroll,4,1,2,1,1,1,1,.251,.326,.552
L. Gurriel Jr.,5,1,1,1,1,0,1,.246,.295,.412
J. McCarthy,5,2,3,0,0,0,0,.200,.261,.323
T. Locklear,4,1,2,0,0,0,1,.200,.284,.300
A. Thomas,5,0,3,1,0,0,0,.251,.295,.380
J. Herrera,2,0,0,0,0,0,0,.190,.289,.264
A. Del Castillo,0,0,0,0,0,1,0,.239,.278,.403
J. Barrosa,0,0,0,0,0,0,0,.111,.132,.194
J. McCann,0,0,0,1,0,0,0,.243,.341,.400
C. Kaiser,3,0,0,0,0,0,0,.143,.200,.214
K. Marte,2,0,0,0,0,0,0,.297,.397,.555
