player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
X. Edwards,4,0,2,0,0,1,0,.288,.359,.328
J. Sanchez,4,0,0,1,0,0,2,.262,.342,.402
A. Ramirez,5,0,0,0,0,0,2,.238,.295,.456
O. Lopez,1,1,1,1,1,2,0,.233,.311,.375
J. Winkler,1,0,0,0,0,0,0,.000,.000,.000
K. Stowers,4,1,1,0,0,0,1,.280,.347,.479
C. Norby,4,0,1,1,0,0,2,.247,.287,.377
L. Hicks,3,0,0,0,0,1,0,.274,.346,.460
D. Myers,3,0,0,0,0,0,2,.300,.353,.436
J. Sanoja,1,0,1,0,0,0,0,.241,.288,.331
H. Hernandez,4,1,2,0,0,0,0,.400,.429,.450
