player,ip,h,r,er,bb,k,hr,pc_st,era
B. Pfaadt,7.0,5,2,2,1,5,0,98-64,4.95
J. Morillo,1.0,1,0,0,0,2,0,21-12,4.40
J. Curtiss,1.1,0,0,0,1,2,0,18-10,3.57
A. Saalfrank,0.2,0,0,0,0,1,0,9-6,1.65
