player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
D. Schneider,2,1,0,0,0,1,1,.238,.367,.451
A. Gimenez,0,0,0,0,0,0,0,.221,.303,.323
E. Clement,2,0,0,0,0,0,1,.285,.318,.413
V. Guerrero Jr.,3,1,1,2,1,0,0,.300,.397,.496
B. Bichette,3,0,0,0,0,0,0,.294,.336,.463
T. France,3,0,0,0,0,0,1,.343,.410,.486
A. Barger,3,0,1,0,0,0,1,.262,.311,.497
D. Varsho,0,0,0,0,0,0,0,.236,.287,.593
M. Straw,2,0,0,0,0,0,1,.249,.293,.327
T. Heineman,3,0,1,0,0,0,0,.339,.414,.496
J. Loperfido,2,0,0,0,0,0,0,.363,.407,.513
A. Kirk,1,0,0,0,0,0,1,.293,.354,.393
N. Lukes,0,0,0,0,0,0,0,.255,.339,.416
