player,ip,h,r,er,bb,k,hr,pc_st,era
D. May,6.0,6,3,3,4,3,0,94-58,4.46
A. Vesia,1.0,0,0,0,0,1,0,13-9,2.70
K. Yates,1.0,1,1,1,0,1,1,16-10,4.22
T. Scott,1.0,0,0,0,0,3,0,13-10,3.86
