player,ip,h,r,er,bb,k,hr,pc_st,era
S. Arrighetti,6.1,1,1,1,5,8,1,100-57,5.35
B. King,0.2,0,0,0,0,1,0,10-7,2.88
S. Okert,0.2,1,0,0,0,2,0,15-10,2.83
C. Kimbrel,0.1,0,0,0,0,0,0,3-1,0.00
B. Abreu,0.2,4,3,3,2,2,0,28-18,1.89
E. De Los Santos,0.1,0,0,0,0,1,0,4-3,3.98
