player,ip,h,r,er,bb,k,hr,pc_st,era
E. Perez,6.0,1,0,0,1,7,0,80-51,4.50
C. Gibson,0.2,1,1,1,0,1,1,9-6,2.39
A. Bender,0.1,2,0,0,0,0,0,6-5,2.19
C. Faucher,1.0,1,0,0,0,1,0,6-5,4.18
R. Henriquez,1.0,0,0,0,0,1,0,15-11,2.79
