player,ip,h,r,er,bb,k,hr,pc_st,era
K. Rocker,5.0,4,0,0,1,6,0,82-53,7.31
J. Webb,1.1,2,1,1,1,3,1,27-18,4.36
C. Winn,1.2,2,0,0,0,2,0,27-16,0.00
L. Jackson,1.0,0,0,0,0,1,0,16-12,3.91
