player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
R. Arozarena,5,2,1,2,1,0,3,.245,.347,.469
C. Raleigh,3,0,0,0,0,1,1,.248,.356,.583
M. Mastrobuoni,0,0,0,0,0,0,0,.248,.323,.289
J. Rodriguez,5,0,1,0,0,0,0,.254,.309,.438
J. Naylor,2,0,0,0,0,0,1,.261,.320,.478
D. Solano,1,0,0,0,0,0,1,.242,.289,.333
C. Young,0,0,0,0,0,0,0,.252,.326,.352
D. Moore,1,0,0,0,0,0,1,.196,.265,.364
E. Suarez,5,1,0,0,0,0,3,.107,.133,.250
J. Polanco,3,0,1,0,0,2,1,.255,.325,.465
M. Garver,4,0,1,0,0,1,3,.217,.303,.342
D. Canzone,5,0,1,1,0,0,1,.287,.344,.480
J.P. Crawford,3,1,1,0,0,1,1,.265,.357,.370
