player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
L. Peguero,2,1,0,0,0,1,2,.237,.310,.579
S. Horwitz,1,0,0,0,0,0,0,.262,.332,.391
T. Pham,2,0,1,1,0,1,1,.269,.339,.379
B. Reynolds,4,0,0,0,0,0,2,.236,.294,.374
N. Gonzales,4,0,3,1,0,0,1,.279,.326,.412
A. McCutchen,4,0,2,0,0,0,1,.249,.327,.385
J. Bart,3,0,0,0,0,0,3,.239,.349,.296
O. Cruz,1,0,0,0,0,0,1,.208,.304,.405
H. Davis,0,0,0,0,0,0,0,.164,.249,.267
A. Canario,3,0,0,0,0,0,0,.205,.277,.304
J. Suwinski,1,0,0,0,0,0,0,.118,.280,.224
J. Triolo,4,0,1,0,0,0,0,.168,.270,.271
I. Kiner-Falefa,4,1,1,0,0,0,0,.270,.309,.333
