player,ip,h,r,er,bb,k,hr,pc_st,era
M. Boyd,6.0,8,2,1,2,0,0,73-53,2.89
R. Pressly,1.0,1,0,0,0,2,0,13-10,4.13
B. Keller,1.1,3,0,0,0,0,0,14-8,2.05
D. Pomeranz,0.2,0,0,0,0,0,0,7-5,0.00
D. Palencia,1.0,4,2,1,1,0,0,14-12,1.96
