player,ip,h,r,er,bb,k,hr,pc_st,era
G. Williams,3.0,5,4,4,1,4,2,75-45,3.38
K. Allard,1.2,3,2,2,0,2,1,29-20,2.90
M. Festa,1.1,5,5,5,0,3,1,36-25,5.17
C. Hernandez,2.0,2,2,2,2,0,0,32-18,6.47
A. Hedges,1.0,2,0,0,0,0,0,16-10,4.50
