player,ip,h,r,er,bb,k,hr,pc_st,era
T. Rogers,5.1,8,2,2,1,6,0,96-71,1.51
S. Dubin,0.2,0,0,0,0,0,0,6-4,4.60
A. Suarez,3.0,2,1,1,1,1,0,42-28,2.35
