player,ip,h,r,er,bb,k,hr,pc_st,era
M. Liberatore,3.0,9,6,6,1,0,2,73-48,4.13
R. O'Brien,2.0,2,0,0,1,4,0,38-23,2.18
M. Svanson,2.2,0,0,0,0,3,0,34-25,3.12
J. Romero,1.0,1,0,0,0,2,0,12-9,2.51
P. Maton,0.1,0,0,0,0,0,0,2-1,1.83
