player,ip,h,r,er,bb,k,hr,pc_st,era
J. Springs,6.0,6,1,1,1,2,1,93-63,3.92
J. Sterner,2.0,0,0,0,0,2,0,25-18,3.94
E. Alvarado,1.0,0,0,0,0,0,0,7-5,4.35
