player,ip,h,r,er,bb,k,hr,pc_st,era
H. Dobbins,1.2,2,1,1,1,2,0,27-17,4.13
J. Alcala,1.0,3,3,0,1,0,0,29-20,6.49
B. Bernardino,2.1,1,0,0,1,2,0,35-27,3.49
G. Weissert,1.0,1,0,0,0,1,0,9-7,3.27
J. Wilson,1.0,1,0,0,1,1,0,16-10,2.54
J. Hicks,1.0,0,0,0,0,1,0,11-8,6.36
C. Murphy,1.0,0,0,0,0,1,0,10-6,0.00
