player,ip,h,r,er,bb,k,hr,pc_st,era
Y. Gomez,5.0,1,1,1,1,7,0,89-56,5.56
T. Gilbert,1.0,3,2,2,0,1,1,29-18,3.13
M. Vasil,2.2,4,3,2,1,2,1,57-38,2.53
J. Leasure,0.1,0,0,0,0,1,0,5-3,4.17
