player,ip,h,r,er,bb,k,hr,pc_st,era
M. Keller,6.0,3,2,2,2,3,0,88-61,4.08
I. Mattson,2.0,0,0,0,0,0,0,19-14,0.93
D. Santana,1.0,2,0,0,0,0,0,16-9,1.74
D. Bednar,0.1,1,1,0,1,1,0,8-7,3.38
