player,ip,h,r,er,bb,k,hr,pc_st,era
A. Houser,5.1,4,3,3,0,9,1,83-59,3.11
M. Montgomery,0.1,2,1,1,0,1,0,8-6,4.76
K. Kelly,0.1,0,0,0,0,0,0,3-3,5.34
B. Baker,1.0,0,0,0,0,1,0,13-9,3.69
E. Uceta,1.0,1,0,0,0,2,0,11-10,3.61
P. Fairbanks,1.0,0,0,0,0,0,0,17-13,3.15
