player,ip,h,r,er,bb,k,hr,pc_st,era
K. Bubic,7.0,7,3,3,3,6,1,98-64,2.36
D. Lynch,1.0,0,0,0,1,0,0,20-11,2.66
S. Long,1.0,1,0,0,0,2,0,19-13,9.69
