player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Ohtani,3,0,1,0,0,1,0,.278,.388,.607
M. Betts,4,0,1,0,0,0,0,.247,.320,.375
F. Freeman,3,0,0,0,0,1,1,.300,.372,.498
W. Smith,3,0,0,0,0,1,1,.292,.401,.490
T. Hernández,3,0,0,0,0,1,2,.247,.283,.456
M. Conforto,2,0,0,0,0,0,1,.191,.296,.331
A. Call,1,0,0,0,0,0,0,.270,.372,.432
D. Rushing,1,0,0,0,0,0,1,.189,.252,.297
A. Pages,3,0,1,0,0,0,1,.275,.319,.466
A. Freeland,2,0,0,0,0,0,2,.192,.306,.329
M. Rojas,1,0,0,0,0,0,0,.250,.311,.384
E. Hernández,3,0,0,0,0,0,1,.201,.260,.363
