player,ip,h,r,er,bb,k,hr,pc_st,era
L. Ortiz,6.0,5,6,6,5,5,1,104-64,4.64
N. Enright,1.0,0,0,0,0,0,0,13-8,2.70
J. Junis,1.0,0,0,0,0,1,0,12-8,4.18
