player,ip,h,r,er,bb,k,hr,pc_st,era
S. Bieber,5.2,9,3,3,1,4,1,94-53,4.30
Y. Rodriguez,1.0,1,0,0,0,0,0,17-8,3.09
B. Little,0.1,0,0,0,1,1,0,11-5,3.12
T. Nance,1.0,1,0,0,0,0,0,7-6,1.50
S. Dominguez,1.0,0,0,0,1,0,0,15-8,3.36
J. Hoffman,1.0,0,0,0,0,0,0,10-8,4.70
