player,ip,h,r,er,bb,k,hr,pc_st,era
E. Sheehan,7.0,3,1,1,1,9,0,93-62,3.32
A. Vesia,1.0,0,0,0,0,2,0,15-11,2.70
K. Yates,1.0,2,1,1,0,1,1,19-13,4.82
