player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
M. Yastrzemski,4,1,1,0,0,0,1,.234,.320,.514
M. Garcia,3,0,0,0,0,0,1,.292,.357,.469
T. Tolbert,0,1,0,0,0,0,0,.222,.293,.333
N. Loftin,1,0,0,0,0,0,1,.210,.282,.364
V. Pasquantino,3,0,0,0,0,0,0,.260,.321,.467
S. Perez,3,0,0,0,0,0,0,.237,.280,.441
L. Maile,0,0,0,0,0,1,0,.211,.333,.316
A. Frazier,4,0,0,0,0,0,0,.281,.322,.415
J. Caglianone,3,0,1,2,0,1,0,.154,.226,.278
M. Massey,4,0,1,0,0,0,2,.222,.241,.278
C. Jensen,1,0,0,0,0,2,0,.125,.417,.250
K. Isbel,3,0,0,0,0,0,0,.259,.304,.362
