player,ip,h,r,er,bb,k,hr,pc_st,era
K. Rocker,5.1,4,2,2,2,4,1,84-54,5.80
H. Milner,0.2,2,0,0,0,2,0,18-14,2.49
S. Armstrong,1.0,0,0,0,0,1,0,11-6,3.16
C. Martin,1.0,1,0,0,1,1,0,17-10,2.25
J. Webb,1.0,1,0,0,1,0,0,6-5,3.73
R. Garcia,0.2,2,1,0,1,2,0,13-9,2.91
