player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
M. Yastrzemski,5,3,2,3,1,1,1,.236,.335,.401
B. Witt Jr.,4,1,2,2,0,0,1,.298,.354,.501
N. Loftin,0,0,0,0,0,1,0,.200,.276,.352
V. Pasquantino,4,1,1,2,0,0,1,.262,.321,.473
T. Tolbert,1,0,0,0,0,0,0,.235,.270,.353
M. Garcia,4,1,1,1,0,1,0,.297,.360,.461
D. Lynch,0,0,0,0,0,0,0,.000,.000,.000
S. Perez,4,2,2,3,1,0,0,.246,.291,.451
L. Maile,1,0,1,0,0,0,0,.212,.316,.333
A. Frazier,5,1,3,1,0,0,0,.270,.324,.364
J. India,4,0,0,0,0,1,1,.234,.326,.345
M. Massey,5,1,2,0,0,0,1,.208,.226,.271
K. Isbel,5,2,2,0,0,0,0,.267,.309,.374
