player,ip,h,r,er,bb,k,hr,pc_st,era
R. Pepiot,6.0,3,2,2,3,6,1,93-57,3.32
E. Uceta,1.0,1,2,2,1,1,1,20-11,5.77
E. Orze,1.0,0,0,0,2,3,0,28-16,2.72
