player,ip,h,r,er,bb,k,hr,pc_st,era
P. Corbin,5.2,3,1,1,1,5,0,82-53,4.36
P. Maton,1.1,1,1,1,0,2,0,23-16,3.04
R. Garcia,0.2,1,0,0,0,0,0,6-6,3.13
S. Armstrong,1.1,0,0,0,0,1,0,13-11,2.40
