player,ip,h,r,er,bb,k,hr,pc_st,era
B. Snell,5.1,4,3,3,3,8,1,86-56,2.41
B. Casparius,1.0,0,0,0,2,2,0,25-12,4.64
A. Banda,0.2,0,0,0,0,1,0,8-5,3.32
K. Yates,1.0,0,0,0,0,1,0,22-14,4.05
J. Dreyer,1.0,0,0,0,0,2,0,15-10,2.86
