player,ip,h,r,er,bb,k,hr,pc_st,era
L. Webb,6.0,5,4,1,2,7,0,110-73,3.12
J. Lucchesi,1.0,1,0,0,0,1,0,13-12,3.13
T. Beck,2.0,2,1,1,0,2,1,21-16,5.09
