player,ip,h,r,er,bb,k,hr,pc_st,era
L. Allen,5.0,6,4,3,2,4,0,92-60,4.46
M. Festa,1.0,0,0,0,0,1,0,11-7,4.40
K. Allard,2.0,2,0,0,0,2,0,34-24,2.91
