player,ip,h,r,er,bb,k,hr,pc_st,era
B. Snell,5.0,5,3,3,0,8,2,86-57,3.21
J. Dreyer,1.0,3,1,1,0,1,1,18-12,2.98
A. Diaz,1.0,0,0,0,0,2,0,14-8,6.97
A. Banda,1.0,0,0,0,0,2,0,11-8,3.49
