player,ip,h,r,er,bb,k,hr,pc_st,era
C. Patrick,5.1,4,2,2,2,7,1,87-62,3.60
N. Mears,0.2,0,0,0,0,2,0,8-6,2.92
S. Miller,1.0,0,0,0,0,1,0,10-8,2.47
A. Uribe,1.0,2,0,0,0,2,0,25-18,1.73
T. Megill,1.0,3,2,2,1,2,0,34-21,2.54
