player,ip,h,r,er,bb,k,hr,pc_st,era
C. Dana,5.0,2,2,1,1,4,0,70-39,4.91
B. Burke,1.0,0,0,0,0,0,0,10-7,3.09
R. Stephenson,1.0,2,1,1,0,0,0,15-11,3.60
A. Chafin,1.0,0,0,0,1,2,0,25-17,2.35
R. Detmers,1.0,0,0,0,0,2,0,13-9,3.92
