player,ip,h,r,er,bb,k,hr,pc_st,era
D. May,5.0,6,6,5,4,1,0,89-48,4.46
A. Banda,2.0,0,0,0,0,1,0,23-18,3.82
A. Vesia,1.0,0,0,0,0,1,0,17-11,2.89
K. Yates,1.0,0,0,0,1,2,0,20-12,4.05
T. Scott,1.0,1,1,0,0,1,0,16-12,4.11
