player,ip,h,r,er,bb,k,hr,pc_st,era
L. Gil,5.1,4,1,1,3,4,0,83-50,5.14
M. Leiter Jr.,0.2,0,0,0,1,0,0,8-4,4.03
C. Doval,0.2,1,2,2,1,2,0,17-9,3.44
L. Weaver,1.1,1,0,0,0,2,0,14-11,2.61
D. Bednar,1.0,0,0,0,0,2,0,15-10,2.35
