player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
G. Springer,5,4,4,2,2,0,1,.301,.388,.541
N. Lukes,4,1,3,0,0,0,0,.258,.335,.414
D. Varsho,1,0,1,1,0,0,0,.234,.286,.589
V. Guerrero Jr.,4,0,0,1,0,0,0,.295,.391,.491
B. Bichette,4,0,2,0,0,0,1,.306,.350,.471
A. Barger,3,0,0,0,0,0,1,.251,.303,.471
D. Schneider,1,0,0,0,0,0,1,.245,.364,.453
M. Straw,0,0,0,0,0,0,0,.260,.309,.364
A. Kirk,3,0,1,1,0,1,0,.297,.361,.422
E. Clement,4,0,2,0,0,0,0,.274,.310,.396
T. France,4,0,1,0,0,0,2,.274,.343,.355
A. Gimenez,4,0,0,0,0,0,1,.216,.301,.316
