player,ip,h,r,er,bb,k,hr,pc_st,era
S. Ogasawara,2.2,7,4,4,0,2,1,55-35,13.50
C. Henry,1.1,0,0,0,0,1,0,15-9,3.69
B. Lord,2.0,2,1,1,0,1,0,26-17,3.65
J. Ferrer,1.0,0,0,0,0,1,0,9-7,5.24
M. Thompson,0.2,1,0,0,1,1,0,11-7,0.00
A. Chafin,1.0,2,1,1,0,1,1,18-14,3.38
K. Finnegan,0.1,0,0,0,0,0,0,1-1,2.43
