player,ip,h,r,er,bb,k,hr,pc_st,era
D. Fuentes,1.0,5,8,8,2,2,3,40-24,13.85
J. Chavez,3.0,4,2,2,1,4,2,60-38,6.00
E. De Los Santos,1.2,0,0,0,0,1,0,27-17,3.65
A. Cox,1.1,1,0,0,0,1,0,27-17,2.57
L. Williams,1.0,0,0,0,0,1,0,10-6,6.00
