player,ip,h,r,er,bb,k,hr,pc_st,era
C. Bassitt,6.0,5,2,2,2,6,0,107-63,4.10
Y. Rodriguez,2.0,2,0,0,0,2,0,32-21,3.20
T. Nance,0.1,2,2,2,0,0,0,13-9,1.61
B. Little,0.0,2,1,1,0,0,0,9-4,3.22
