player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
P. Goldschmidt,5,0,0,0,0,0,1,.278,.328,.420
A. Judge,5,2,3,1,1,0,0,.324,.443,.674
C. Bellinger,5,0,1,1,0,0,3,.279,.333,.504
G. Stanton,2,0,0,0,0,2,1,.295,.374,.624
A. Rosario,4,0,1,0,0,0,1,.389,.389,.500
R. McMahon,0,0,0,0,0,0,0,.214,.322,.337
J. Chisholm Jr.,3,0,0,0,0,1,1,.238,.339,.487
A. Volpe,3,0,1,0,0,1,1,.210,.274,.404
B. Rice,4,0,0,0,0,0,1,.242,.335,.482
A. Wells,0,0,0,0,0,0,0,.210,.267,.429
J. Caballero,2,0,0,0,0,0,1,.250,.364,.444
T. Grisham,0,0,0,0,0,2,0,.245,.355,.476
