player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Buxton,4,0,0,0,0,1,2,.273,.335,.544
T. Larnach,5,1,2,1,0,0,0,.244,.318,.411
B. Lee,4,0,3,1,0,0,0,.251,.292,.396
A. Martin,1,0,0,0,0,0,0,.240,.283,.360
L. Keaschall,4,0,2,0,0,1,0,.347,.430,.520
K. Clemens,2,0,0,0,0,0,1,.212,.282,.445
R. Lewis,3,0,1,0,0,0,0,.225,.288,.358
R. Jeffers,3,0,0,0,0,2,1,.262,.352,.403
M. Gasper,0,0,0,0,0,0,0,.123,.254,.140
M. Wallner,4,0,0,0,0,0,1,.209,.319,.472
E. Julien,1,0,0,0,0,0,0,.190,.272,.314
J. Outman,4,1,2,0,0,0,1,.250,.250,.583
R. Fitzgerald,3,0,1,0,0,1,0,.200,.250,.400
