player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
X. Edwards,5,1,1,0,0,0,0,.284,.341,.357
O. Lopez,5,1,1,0,0,0,1,.245,.312,.366
A. Ramirez,5,2,2,0,0,0,1,.231,.287,.422
H. Hernandez,4,2,2,1,0,0,1,.268,.328,.436
T. Johnston,1,0,0,0,0,0,1,.305,.339,.424
E. Wagaman,3,2,2,2,0,1,1,.239,.289,.373
L. Hicks,0,1,0,0,0,1,0,.262,.355,.366
C. Norby,2,2,1,3,0,2,0,.246,.297,.373
D. Myers,1,0,0,0,0,0,1,.233,.292,.325
J. Marsee,3,0,1,1,0,1,1,.343,.414,.618
J. Wiemer,5,0,3,3,0,0,1,.263,.250,.316
D. Hill,4,0,0,0,0,0,2,.214,.277,.333
