player,ip,h,r,er,bb,k,hr,pc_st,era
F. Peralta,6.0,5,0,0,1,7,0,98-60,2.74
A. Ashby,2.0,2,1,1,1,3,0,39-25,1.27
E. McGee,1.0,0,0,0,0,1,0,10-8,3.00
