player,ip,h,r,er,bb,k,hr,pc_st,era
J. Flaherty,5.0,5,3,3,2,9,0,97-66,4.84
C. Lee,2.0,0,0,0,0,3,0,22-16,2.17
T. Kahnle,0.0,4,5,5,1,0,0,18-10,3.03
B. Hanifee,1.0,2,1,1,0,0,0,16-10,3.73
