player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Horwitz,4,0,1,0,0,0,0,.265,.335,.388
N. Gonzales,4,0,1,0,0,0,1,.276,.321,.400
B. Reynolds,3,0,1,0,0,0,2,.242,.300,.388
A. Canario,1,0,0,0,0,0,0,.201,.272,.299
O. Cruz,1,0,0,0,0,1,1,.207,.304,.398
T. Pham,2,0,0,0,0,0,0,.260,.330,.363
A. McCutchen,3,0,0,0,0,0,1,.243,.331,.376
L. Peguero,1,0,0,0,0,0,0,.200,.259,.460
J. Suwinski,3,0,0,0,0,0,1,.122,.282,.211
J. Triolo,3,0,0,0,0,0,0,.177,.271,.274
H. Davis,3,0,0,0,0,0,1,.169,.247,.281
I. Kiner-Falefa,3,0,1,0,0,0,1,.271,.310,.337
