player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
R. Anthony,3,0,1,1,0,0,1,.292,.396,.463
N. Eaton,2,1,2,0,0,0,0,.275,.333,.325
A. Bregman,5,1,1,1,0,0,0,.285,.368,.490
J. Duran,5,1,1,1,0,0,3,.259,.336,.450
T. Story,5,0,2,2,0,0,2,.261,.308,.438
N. Lowe,3,2,2,1,1,0,1,.333,.390,.583
R. Refsnyder,2,0,0,0,0,0,0,.279,.357,.490
B. Bernardino,0,0,0,0,0,0,0,.000,.000,.000
R. Gonzalez,4,1,2,1,0,0,1,.299,.337,.494
M. Yoshida,4,2,3,0,0,0,1,.242,.295,.358
D. Hamilton,0,0,0,0,0,0,0,.201,.259,.318
C. Rafaela,4,3,2,4,1,0,1,.251,.294,.427
C. Narvaez,4,0,2,0,0,0,1,.249,.319,.420
