player,ip,h,r,er,bb,k,hr,pc_st,era
C. Sale,7.0,5,1,1,2,11,0,103-69,2.79
R. Iglesias,1.0,0,0,0,0,2,0,8-7,6.48
D. Lee,1.0,0,0,0,0,2,0,15-9,2.17
