player,ip,h,r,er,bb,k,hr,pc_st,era
S. Baz,5.1,3,3,3,3,5,0,76-49,4.97
G. Cleavinger,0.2,1,0,0,0,2,0,14-9,2.52
E. Orze,0.2,1,2,2,1,1,0,16-8,1.42
M. Rodriguez,1.0,2,0,0,1,1,0,21-13,2.08
P. Fairbanks,1.1,3,2,2,1,1,0,30-20,2.30
I. Seymour,2.0,0,1,0,2,2,0,28-16,0.00
