player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Langeliers,5,0,0,0,0,0,2,.270,.319,.538
B. Rooker,4,1,2,0,0,0,1,.276,.347,.502
C. Cortes,0,0,0,0,0,0,0,.294,.324,.382
N. Kurtz,3,0,0,0,0,1,1,.305,.387,.628
C. Thomas,4,0,1,1,0,0,2,.162,.238,.297
D. Hernaiz,2,1,0,0,0,2,0,.270,.356,.486
J. Bleday,4,0,1,0,0,0,2,.223,.309,.406
G. Urshela,4,0,1,0,0,0,2,.234,.286,.326
L. Butler,0,1,0,0,0,0,0,.231,.305,.403
W. MacIver,3,0,1,2,0,1,1,.228,.279,.421
M. Schuemann,2,0,0,0,0,0,0,.211,.308,.306
T. Soderstrom,0,0,0,0,0,1,0,.260,.333,.464
L. Urias,1,0,0,0,0,0,0,.239,.324,.354
