player,ip,h,r,er,bb,k,hr,pc_st,era
S. Smith,6.1,3,2,2,2,7,2,97-58,3.81
B. Eisert,1.2,0,0,0,1,1,0,16-8,4.01
J. Leasure,1.0,0,0,0,0,2,0,17-10,4.26
G. Taylor,1.0,0,0,0,1,1,0,13-9,6.28
T. Alexander,1.0,3,3,2,1,0,0,11-9,4.84
