player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
A. Call,4,1,1,0,0,1,0,.277,.382,.397
J. Wood,2,0,0,0,0,2,1,.280,.373,.534
C. Abrams,3,0,1,0,0,0,0,.275,.343,.476
L. Garcia Jr.,4,0,1,1,0,0,0,.260,.303,.399
J. Bell,4,0,1,0,0,0,0,.183,.277,.337
N. Lowe,3,0,0,0,0,1,1,.228,.297,.369
R. Hassell,4,0,0,0,0,0,1,.218,.228,.269
K. Ruiz,4,0,1,0,0,0,0,.252,.287,.323
J. Tena,3,0,1,0,0,0,0,.248,.325,.365
