player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Ohtani,3,2,3,0,0,1,0,.297,.393,.642
M. Betts,4,1,1,0,0,0,1,.267,.352,.414
F. Freeman,4,0,1,0,0,0,0,.332,.405,.553
T. Hernández,3,0,0,0,0,1,3,.264,.299,.509
A. Pages,3,1,1,4,1,0,1,.281,.320,.480
E. Hernández,4,0,0,0,0,0,1,.210,.276,.384
M. Rojas,2,0,0,0,0,0,0,.219,.250,.313
M. Muncy,1,0,0,0,0,0,1,.239,.366,.418
D. Rushing,3,0,1,0,0,0,2,.205,.262,.308
T. Edman,3,1,1,1,1,0,0,.247,.283,.463
