player,ip,h,r,er,bb,k,hr,pc_st,era
M. Keller,6.2,4,3,2,1,5,2,93-63,3.58
C. Ferguson,0.1,0,0,0,0,0,0,1-1,2.77
D. Santana,1.1,2,1,1,0,1,0,25-20,1.60
I. Mattson,0.0,1,0,0,0,0,0,2-1,1.50
