player,ip,h,r,er,bb,k,hr,pc_st,era
J. Misiorowski,7.0,3,1,1,2,8,0,108-74,4.09
J. Payamps,1.0,2,1,1,1,2,0,24-14,8.41
C. Yoho,1.0,0,0,0,0,2,0,10-7,7.27
