player,ip,h,r,er,bb,k,hr,pc_st,era
W. Miley,5.0,4,2,2,2,5,2,89-56,6.75
S. Barlow,1.0,1,0,0,0,0,0,18-13,3.90
G. Ashcraft,1.0,3,2,2,0,1,0,14-11,4.19
E. Pagan,1.0,0,0,0,1,1,0,10-5,3.34
T. Santillan,1.0,1,0,0,0,2,0,19-12,2.73
