player,ip,h,r,er,bb,k,hr,pc_st,era
P. Messick,6.2,7,1,1,1,6,0,83-56,1.35
H. Gaddis,1.0,0,0,0,0,0,0,12-6,3.23
C. Smith,1.1,1,1,1,0,1,1,18-12,2.83
M. Festa,0.1,1,1,0,0,0,0,3-2,4.87
