player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Ohtani,4,1,1,0,0,0,1,.283,.391,.622
M. Betts,3,2,1,1,1,1,0,.242,.312,.371
W. Smith,4,0,0,0,0,0,2,.302,.408,.508
F. Freeman,4,1,1,3,1,0,1,.298,.369,.481
T. Hernández,4,0,1,0,0,0,1,.255,.287,.470
J. Dean,0,0,0,0,0,0,0,.000,.000,.000
A. Pages,3,1,2,1,1,0,1,.277,.322,.461
M. Conforto,2,0,0,0,0,0,2,.191,.301,.328
A. Call,1,0,0,0,0,0,1,.143,.280,.190
A. Freeland,1,0,0,0,0,1,0,.167,.314,.167
M. Rojas,1,0,0,0,0,0,0,.239,.299,.383
B. Kennedy,3,0,0,0,0,0,2,.000,.000,.000
