player,ip,h,r,er,bb,k,hr,pc_st,era
A. Civale,5.0,6,2,2,4,4,0,104-65,4.67
D. Altavilla,1.1,0,0,0,1,0,0,25-15,0.00
C. Booser,0.2,1,0,0,0,0,0,14-8,4.50
S. Wilson,0.2,2,0,0,0,0,0,13-8,1.99
B. Eisert,0.1,0,0,0,0,0,0,6-4,4.50
