player,ip,h,r,er,bb,k,hr,pc_st,era
N. Cameron,7.0,6,2,2,0,8,1,100-75,3.00
A. Zerpa,0.1,1,0,0,1,1,0,19-11,3.55
J. Schreiber,0.2,0,0,0,0,0,0,6-3,3.47
