player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
R. Simon,5,1,2,1,0,0,2,.233,.250,.267
N. Gonzales,4,1,1,1,0,0,2,.279,.321,.387
B. Reynolds,5,1,2,2,1,0,3,.246,.305,.410
S. Horwitz,2,1,1,2,1,1,0,.258,.329,.398
I. Kiner-Falefa,1,0,0,0,0,0,0,.264,.302,.332
T. Pham,3,0,0,0,0,1,0,.265,.340,.384
J. Triolo,4,0,2,0,0,0,1,.218,.311,.351
J. Suwinski,1,1,0,0,0,2,0,.123,.286,.228
A. McCutchen,1,0,0,0,0,0,0,.241,.331,.380
A. Canario,0,0,0,0,0,0,0,.208,.273,.315
J. Bart,4,0,1,0,0,0,2,.245,.350,.315
L. Peguero,3,1,0,0,0,0,0,.206,.275,.413
