player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
L. Butler,4,3,2,1,0,1,2,.255,.322,.433
J. Wilson,4,1,1,2,0,0,0,.337,.379,.474
M. Schuemann,1,0,0,0,0,0,0,.237,.357,.355
B. Rooker,4,0,2,2,0,0,0,.273,.347,.491
C. Thomas,1,0,0,0,0,0,1,.100,.100,.200
N. Kurtz,5,1,1,2,1,0,3,.240,.308,.497
S. Langeliers,4,0,1,0,0,0,3,.242,.302,.461
T. Soderstrom,3,2,1,0,0,0,0,.253,.336,.428
M. Muncy,4,1,2,1,0,0,1,.220,.269,.390
Z. Gelof,3,1,0,1,0,0,1,.000,.000,.000
D. Clarke,4,2,2,2,1,0,1,.200,.248,.318
